debs$start:INTEGER(64 bits),debs$end:INTEGER(64 bits),debs$sid:INTEGER(64 bits),debs$absolute_v:INTEGER(64 bits),timestamp
1701183529450,1701183530450,47,2609515,1701183530559
1701183529500,1701183530500,47,2609515,1701183530559
1701183529450,1701183530450,24,4060067,1701183530564
1701183529500,1701183530500,24,4060067,1701183530564
1701183529450,1701183530450,100,1537815,1701183530564
1701183529500,1701183530500,100,1537815,1701183530564
1701183529450,1701183530450,63,1790697,1701183530570
1701183529500,1701183530500,63,1790697,1701183530570
1701183529450,1701183530450,54,3686359,1701183530577
1701183529500,1701183530500,54,3686359,1701183530577
1701183529450,1701183530450,13,1956882,1701183530588
1701183529500,1701183530500,13,1956882,1701183530588
1701183529550,1701183530550,13,1956882,1701183530588
1701183529550,1701183530550,47,3928273,1701183530665
1701183529600,1701183530600,47,3928273,1701183530665
1701183529550,1701183530550,24,7024626,1701183530670
1701183529600,1701183530600,24,7024626,1701183530670
1701183529550,1701183530550,100,3377528,1701183530672
1701183529600,1701183530600,100,3377528,1701183530672
1701183529550,1701183530550,63,3170431,1701183530677
1701183529600,1701183530600,63,3170431,1701183530677
1701183529550,1701183530550,54,6078365,1701183530684
1701183529600,1701183530600,54,6078365,1701183530684
1701183529600,1701183530600,13,4836223,1701183530689
1701183529650,1701183530650,13,4836223,1701183530689
1701183529650,1701183530650,47,5893980,1701183530769
1701183529700,1701183530700,47,5893980,1701183530769
1701183529650,1701183530650,24,9018914,1701183530770
1701183529700,1701183530700,24,9018914,1701183530770
1701183529650,1701183530650,100,6227615,1701183530778
1701183529700,1701183530700,100,6227615,1701183530778
1701183529650,1701183530650,63,4652742,1701183530782
1701183529700,1701183530700,63,4652742,1701183530782
1701183529650,1701183530650,54,7950483,1701183530784
1701183529700,1701183530700,54,7950483,1701183530784
1701183529750,1701183530750,54,7950483,1701183530784
1701183529700,1701183530700,13,7132224,1701183530791
1701183529750,1701183530750,13,7132224,1701183530791
1701183529750,1701183530750,47,7972933,1701183530876
1701183529800,1701183530800,47,7972933,1701183530876
1701183529750,1701183530750,24,12272884,1701183530879
1701183529800,1701183530800,24,12272884,1701183530879
1701183529750,1701183530750,100,8337268,1701183530886
1701183529800,1701183530800,100,8337268,1701183530886
1701183529850,1701183530850,100,9052557,1701183530886
1701183529750,1701183530750,63,5976893,1701183530888
1701183529800,1701183530800,63,5976893,1701183530888
1701183529850,1701183530850,63,6056651,1701183530888
1701183529800,1701183530800,54,10986211,1701183530893
1701183529850,1701183530850,54,10986211,1701183530893
1701183529800,1701183530800,13,8462223,1701183530901
1701183529850,1701183530850,13,8462223,1701183530901
1701183529850,1701183530850,47,11279083,1701183530983
1701183529900,1701183530900,47,11279083,1701183530983
1701183529850,1701183530850,24,15288634,1701183530986
1701183529900,1701183530900,24,15288634,1701183530986
1701183529950,1701183530950,24,19061201,1701183530986
1701183529900,1701183530900,100,9424635,1701183530992
1701183529950,1701183530950,100,9424635,1701183530992
1701183529900,1701183530900,63,6983597,1701183530995
1701183529950,1701183530950,63,6983597,1701183530995
1701183529900,1701183530900,54,12314917,1701183530999
1701183529950,1701183530950,54,12314917,1701183530999
1701183529900,1701183530900,13,10359872,1701183531002
1701183529950,1701183530950,13,10359872,1701183531002
1701183529950,1701183530950,47,12966872,1701183531083
1701183530000,1701183531000,47,12966872,1701183531083
1701183530050,1701183531050,47,12966872,1701183531083
1701183530000,1701183531000,24,20447901,1701183531092
1701183530050,1701183531050,24,20447901,1701183531092
1701183530000,1701183531000,100,11600467,1701183531098
1701183530050,1701183531050,100,11600467,1701183531098
1701183530000,1701183531000,63,8090618,1701183531101
1701183530050,1701183531050,63,8090618,1701183531101
1701183530000,1701183531000,54,13931430,1701183531108
1701183530050,1701183531050,54,13931430,1701183531108
1701183530000,1701183531000,13,13625900,1701183531109
1701183530050,1701183531050,13,13625900,1701183531109
1701183530100,1701183531100,47,14305376,1701183531189
1701183530150,1701183531150,47,14305376,1701183531189
1701183530100,1701183531100,24,22836410,1701183531197
1701183530150,1701183531150,24,22836410,1701183531197
1701183530100,1701183531100,100,18253052,1701183531206
1701183530150,1701183531150,100,18253052,1701183531206
1701183530100,1701183531100,54,16915147,1701183531208
1701183530150,1701183531150,54,16915147,1701183531208
1701183530100,1701183531100,63,9838850,1701183531210
1701183530150,1701183531150,63,9838850,1701183531210
1701183530100,1701183531100,13,15638738,1701183531216
1701183530150,1701183531150,13,15638738,1701183531216
1701183530200,1701183531200,47,15958535,1701183531298
1701183530250,1701183531250,47,15958535,1701183531298
1701183530200,1701183531200,24,24870382,1701183531303
1701183530250,1701183531250,24,24870382,1701183531303
1701183530200,1701183531200,63,11527918,1701183531310
1701183530250,1701183531250,63,11527918,1701183531310
1701183530200,1701183531200,54,19373408,1701183531311
1701183530250,1701183531250,54,19373408,1701183531311
1701183530200,1701183531200,100,21678927,1701183531313
1701183530250,1701183531250,100,21678927,1701183531313
1701183530200,1701183531200,13,18014219,1701183531324
1701183530250,1701183531250,13,18014219,1701183531324
1701183530300,1701183531300,47,17288700,1701183531403
1701183530350,1701183531350,47,17288700,1701183531403
1701183530300,1701183531300,24,26725009,1701183531411
1701183530350,1701183531350,24,26725009,1701183531411
1701183530300,1701183531300,54,21033803,1701183531414
1701183530350,1701183531350,54,21033803,1701183531414
1701183530300,1701183531300,100,23860124,1701183531418
1701183530350,1701183531350,100,23860124,1701183531418
1701183530300,1701183531300,63,12972908,1701183531418
1701183530350,1701183531350,63,12972908,1701183531418
1701183530300,1701183531300,13,19679755,1701183531430
1701183530350,1701183531350,13,19679755,1701183531430
1701183530400,1701183531400,47,18843856,1701183531510
1701183530450,1701183531450,47,16234341,1701183531510
1701183530400,1701183531400,24,28442372,1701183531512
1701183530450,1701183531450,24,24382305,1701183531512
1701183530400,1701183531400,63,14535931,1701183531518
1701183530450,1701183531450,63,12745234,1701183531518
1701183530400,1701183531400,54,23708250,1701183531521
1701183530450,1701183531450,54,20021891,1701183531521
1701183530400,1701183531400,100,25780479,1701183531523
1701183530450,1701183531450,100,24242664,1701183531523
1701183530400,1701183531400,13,21263511,1701183531532
1701183530450,1701183531450,13,19306629,1701183531532
1701183530500,1701183531500,13,19306629,1701183531532
1701183530500,1701183531500,47,17617806,1701183531610
1701183530550,1701183531550,47,16299048,1701183531610
1701183530500,1701183531500,24,27597690,1701183531614
1701183530550,1701183531550,24,24633131,1701183531614
1701183530500,1701183531500,63,14816093,1701183531621
1701183530550,1701183531550,63,13436359,1701183531621
1701183530500,1701183531500,100,25593367,1701183531623
1701183530550,1701183531550,100,23753654,1701183531623
1701183530500,1701183531500,54,22923567,1701183531627
1701183530550,1701183531550,54,20531561,1701183531627
1701183530550,1701183531550,13,24391932,1701183531640
1701183530600,1701183531600,13,21512591,1701183531640
1701183530600,1701183531600,47,18978047,1701183531718
1701183530650,1701183531650,47,17012340,1701183531718
1701183530600,1701183531600,24,26969240,1701183531722
1701183530650,1701183531650,24,24974952,1701183531722
1701183530600,1701183531600,63,14207139,1701183531724
1701183530650,1701183531650,63,12724828,1701183531724
1701183530600,1701183531600,100,25782490,1701183531727
1701183530650,1701183531650,100,22932403,1701183531727
1701183530600,1701183531600,54,25868700,1701183531729
1701183530650,1701183531650,54,23996582,1701183531729
1701183530650,1701183531650,13,23743209,1701183531740
1701183530700,1701183531700,13,21447208,1701183531740
1701183530700,1701183531700,24,26807129,1701183531823
1701183530750,1701183531750,24,23553159,1701183531823
1701183530700,1701183531700,47,18458997,1701183531825
1701183530750,1701183531750,47,16380044,1701183531825
1701183530700,1701183531700,63,13617920,1701183531828
1701183530750,1701183531750,63,12293769,1701183531828
1701183530700,1701183531700,100,26985285,1701183531834
1701183530750,1701183531750,100,24875632,1701183531834
1701183530800,1701183531800,100,26448857,1701183531834
1701183530700,1701183531700,54,26812712,1701183531836
1701183530750,1701183531750,54,26812712,1701183531836
1701183530800,1701183531800,54,23776984,1701183531836
1701183530750,1701183531750,13,22787854,1701183531849
1701183530800,1701183531800,13,21457855,1701183531849
1701183530800,1701183531800,47,18197415,1701183531931
1701183530850,1701183531850,47,14891265,1701183531931
1701183530800,1701183531800,24,25355887,1701183531931
1701183530850,1701183531850,24,22340137,1701183531931
1701183530800,1701183531800,63,13098232,1701183531935
1701183530850,1701183531850,63,13018474,1701183531935
1701183530850,1701183531850,100,26077951,1701183531942
1701183530900,1701183531900,100,25705873,1701183531942
1701183530850,1701183531850,54,27885168,1701183531944
1701183530900,1701183531900,54,26556462,1701183531944
1701183530850,1701183531850,13,24101246,1701183531957
1701183530900,1701183531900,13,22203597,1701183531957
1701183530900,1701183531900,47,16268777,1701183532037
1701183530950,1701183531950,47,14580988,1701183532037
1701183531000,1701183532000,47,14580988,1701183532037
1701183530900,1701183531900,24,24498634,1701183532038
1701183530950,1701183531950,24,20726067,1701183532038
1701183531000,1701183532000,24,19339367,1701183532038
1701183530900,1701183531900,63,14180190,1701183532042
1701183530950,1701183531950,63,14180190,1701183532042
1701183531000,1701183532000,63,13073169,1701183532042
1701183530950,1701183531950,54,29413865,1701183532049
1701183531000,1701183532000,54,27797352,1701183532049
1701183530950,1701183531950,100,27232325,1701183532050
1701183531000,1701183532000,100,25056493,1701183532050
1701183530950,1701183531950,13,25227608,1701183532057
1701183531000,1701183532000,13,21961580,1701183532057
1701183531050,1701183532050,47,16021880,1701183532142
1701183531100,1701183532100,47,14683376,1701183532142
1701183531050,1701183532050,24,21061192,1701183532144
1701183531100,1701183532100,24,18672683,1701183532144
1701183531050,1701183532050,63,15427425,1701183532147
1701183531100,1701183532100,63,13679193,1701183532147
1701183531050,1701183532050,54,31646885,1701183532155
1701183531100,1701183532100,54,28663168,1701183532155
1701183531050,1701183532050,100,27060428,1701183532157
1701183531100,1701183532100,100,20407843,1701183532157
1701183531050,1701183532050,13,25786143,1701183532165
1701183531100,1701183532100,13,23773305,1701183532165
1701183531150,1701183532150,47,16659316,1701183532247
1701183531200,1701183532200,47,15006157,1701183532247
1701183531150,1701183532150,63,17041438,1701183532248
1701183531200,1701183532200,63,15352370,1701183532248
1701183531150,1701183532150,24,21227952,1701183532249
1701183531200,1701183532200,24,19193980,1701183532249
1701183531150,1701183532150,54,30877490,1701183532260
1701183531200,1701183532200,54,28419229,1701183532260
1701183531150,1701183532150,100,23706508,1701183532262
1701183531200,1701183532200,100,20280633,1701183532262
1701183531150,1701183532150,13,25686071,1701183532272
1701183531200,1701183532200,13,23310590,1701183532272
1701183531250,1701183532250,47,17848861,1701183532352
1701183531300,1701183532300,47,16518696,1701183532352
1701183531250,1701183532250,63,17367516,1701183532356
1701183531300,1701183532300,63,15922526,1701183532356
1701183531250,1701183532250,24,23041654,1701183532358
1701183531300,1701183532300,24,21187027,1701183532358
1701183531250,1701183532250,54,33480485,1701183532362
1701183531300,1701183532300,54,31820090,1701183532362
1701183531250,1701183532250,100,23679002,1701183532369
1701183531300,1701183532300,100,21497805,1701183532369
1701183531250,1701183532250,13,26370847,1701183532379
1701183531300,1701183532300,13,24705311,1701183532379
1701183531350,1701183532350,47,18154705,1701183532461
1701183531400,1701183532400,47,16599549,1701183532461
1701183531350,1701183532350,63,17384925,1701183532464
1701183531400,1701183532400,63,15821902,1701183532464
1701183531350,1701183532350,24,23160586,1701183532465
1701183531400,1701183532400,24,21443223,1701183532465
1701183531350,1701183532350,54,34608160,1701183532469
1701183531400,1701183532400,54,31933713,1701183532469
1701183531350,1701183532350,100,25163020,1701183532475
1701183531400,1701183532400,100,23242665,1701183532475
1701183531350,1701183532350,13,27746657,1701183532485
1701183531400,1701183532400,13,26162901,1701183532485
1701183531450,1701183532450,13,26204662,1701183532485
1701183531450,1701183532450,47,18936516,1701183532561
1701183531500,1701183532500,47,17553051,1701183532561
1701183531450,1701183532450,24,23127130,1701183532571
1701183531500,1701183532500,24,19911745,1701183532571
1701183531450,1701183532450,63,17073948,1701183532572
1701183531500,1701183532500,63,15003089,1701183532572
1701183531450,1701183532450,54,35550432,1701183532576
1701183531500,1701183532500,54,32648756,1701183532576
1701183531450,1701183532450,100,25889840,1701183532581
1701183531500,1701183532500,100,24539137,1701183532581
1701183531500,1701183532500,13,27845826,1701183532592
1701183531550,1701183532550,13,22760523,1701183532592
1701183531550,1701183532550,47,19412717,1701183532670
1701183531600,1701183532600,47,16733718,1701183532670
1701183531550,1701183532550,24,22894018,1701183532674
1701183531600,1701183532600,24,20557909,1701183532674
1701183531550,1701183532550,63,16241489,1701183532679
1701183531600,1701183532600,63,15470709,1701183532679
1701183531550,1701183532550,100,28746793,1701183532682
1701183531600,1701183532600,100,26717957,1701183532682
1701183531650,1701183532650,100,26717957,1701183532682
1701183531550,1701183532550,54,34089258,1701183532684
1701183531600,1701183532600,54,28752119,1701183532684
1701183531600,1701183532600,13,25264308,1701183532693
1701183531650,1701183532650,13,23033690,1701183532693
1701183531650,1701183532650,47,18215913,1701183532771
1701183531700,1701183532700,47,16769256,1701183532771
1701183531650,1701183532650,63,17261513,1701183532779
1701183531700,1701183532700,63,16368421,1701183532779
1701183531650,1701183532650,24,23509589,1701183532781
1701183531700,1701183532700,24,21677412,1701183532781
1701183531650,1701183532650,54,31773866,1701183532785
1701183531700,1701183532700,54,28957736,1701183532785
1701183531750,1701183532750,54,28957736,1701183532785
1701183531700,1701183532700,100,27853760,1701183532788
1701183531750,1701183532750,100,27853760,1701183532788
1701183531700,1701183532700,13,24734015,1701183532795
1701183531750,1701183532750,13,23393369,1701183532795
1701183531750,1701183532750,47,17828646,1701183532879
1701183531800,1701183532800,47,16011275,1701183532879
1701183531750,1701183532750,63,17598706,1701183532887
1701183531800,1701183532800,63,16794243,1701183532887
1701183531850,1701183532850,63,17322770,1701183532887
1701183531750,1701183532750,24,26483737,1701183532887
1701183531800,1701183532800,24,24681009,1701183532887
1701183531850,1701183532850,24,25666377,1701183532887
1701183531800,1701183532800,54,31117281,1701183532894
1701183531850,1701183532850,54,27009097,1701183532894
1701183531800,1701183532800,100,32866339,1701183532894
1701183531850,1701183532850,100,32521956,1701183532894
1701183531800,1701183532800,13,27017543,1701183532898
1701183531850,1701183532850,13,24374152,1701183532898
1701183531850,1701183532850,47,17859167,1701183532985
1701183531900,1701183532900,47,16481655,1701183532985
1701183531950,1701183532950,47,17894840,1701183532985
1701183531900,1701183532900,63,15933823,1701183532993
1701183531950,1701183532950,63,15933823,1701183532993
1701183531900,1701183532900,24,26909748,1701183532993
1701183531950,1701183532950,24,26909748,1701183532993
1701183531900,1701183532900,54,29867071,1701183533000
